"value","trial_type","trial_index","time_elapsed","internal_node_id","subject","browser_info","participant_number","rt","responses","view_history","presentation_start_time","id","text","response","keypresses","answer","correct","study","experimenter_rt"
"","html-voicekey-response","10","138266","0.0-4.6-0.6","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","100","","","1558085786722","3","","","[]","Ingolstadt","false","false","4609.539999997651"
"","html-voicekey-response","11","144583","0.0-4.7-0.7","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","Infinity","","","1558085795334","4","","Würzburg","[]","Würzburg","true","false","5714.634999996633"
"","html-voicekey-response","12","148245","0.0-4.8-0.8","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","2350.9849999989733","","","1558085801651","5","","Aachen","[]","Aachen","true","true","3060.18999999651"
"","html-voicekey-response","13","151077","0.0-4.9-0.9","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","1405.7300000002492","","","1558085805313","6","","Dresden","[]","Dresden","true","true","2230.1750000042375"
"","html-voicekey-response","14","157710","0.0-4.10-0.10","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","905.6299999954994","","","1558085808145","5","","","[]","Aachen","false","false","2631.4599999968777"
"","html-voicekey-response","15","160600","0.0-4.11-0.11","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","1289.9900000064285","","","1558085814778","6","","Dresden","[]","Dresden","true","false","2287.6850000029663"
"","html-voicekey-response","16","163684","0.0-4.12-0.12","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","1555.770000000694","","","1558085817668","1","","Magdeburg","[]","Magdeburg","true","false","2481.9100000022445"
"","html-voicekey-response","17","166134","0.0-4.13-0.13","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","1272.6199999977603","","","1558085820753","2","","Berlin","[]","Berlin","true","false","1848.055000002205"
"","html-voicekey-response","18","169253","0.0-4.14-0.14","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","1605.7500000041096","","","1558085823203","7","","Erfurt","[]","Erfurt","true","true","2514.0549999996438"
"","html-voicekey-response","19","172726","0.0-4.15-0.15","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","443.8850000022561","","","1558085826321","8","","Gotha","[]","Gotha","true","true","2870.8350000015344"
"","html-voicekey-response","20","181559","0.0-4.16-0.16","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","3688.4349999980536","","","1558085829795","7","","","[]","Erfurt","false","false","4830.529999999271"
"","html-voicekey-response","21","191104","0.0-4.17-0.17","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","304.9400000034715","","","1558085838628","8","","","[]","Gotha","false","false","5542.755000002217"
"","html-voicekey-response","22","198522","0.0-4.18-0.18","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","2504.914999999374","","","1558085848173","3","","","[]","Ingolstadt","false","false","3413.605000001553"
"","html-voicekey-response","23","200911","0.0-4.19-0.19","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","1161.0099999978324","","","1558085855591","4","","Würzburg","[]","Würzburg","true","false","1786.0399999990477"
"","html-voicekey-response","24","208762","0.0-4.20-0.20","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","2621.7800000029733","","","1558085857980","5","","","[]","Aachen","false","false","3847.9450000013458"
"","html-voicekey-response","25","211190","0.0-4.21-0.21","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","1199.045000002871","","","1558085865831","6","","Dresden","[]","Dresden","true","false","1825.1600000003236"
"","html-voicekey-response","26","213873","0.0-4.22-0.22","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","1372.5150000044146","","","1558085868258","9","","München","[]","München","true","true","2081.125000004249"
"","html-voicekey-response","27","217108","0.0-4.23-0.23","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","1636.5800000001677","","","1558085870943","10","","Heidelberg","[]","Heidelberg","true","true","2629.0900000021793"
"","html-voicekey-response","28","222399","0.0-4.24-0.24","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","Infinity","","","1558085874177","9","","München","[]","München","true","false","4687.339999996766"
"","html-voicekey-response","29","225365","0.0-4.25-0.25","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","1421.2349999960047","","","1558085879468","10","","Heidelberg","[]","Heidelberg","true","false","2362.7199999973527"
"","html-voicekey-response","30","228232","0.0-4.26-0.26","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","1705.129999996489","","","1558085882434","7","","Erfurt","[]","Erfurt","true","false","2263.794999998936"
"","html-voicekey-response","31","235007","0.0-4.27-0.27","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","5297.8200000014385","","","1558085885300","3","","Ingolstadt","[]","Ingolstadt","true","false","6172.5099999966915"
"","html-voicekey-response","32","239557","0.0-4.28-0.28","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","3354.7199999973877","","","1558085892076","8","","Gotha","[]","Gotha","true","false","3946.6650000031223"
"","html-voicekey-response","33","242715","0.0-4.29-0.29","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","1579.6250000001514","","","1558085896626","11","","Alfeld","[]","Alfeld","true","true","2555.3150000050664"
"","html-voicekey-response","34","252765","0.0-4.30-0.30","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","5468.280000002624","","","1558085899787","5","","","[]","Aachen","false","false","6043.7200000014855"
"","html-voicekey-response","35","263273","0.0-4.31-0.31","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","5896.470000001345","","","1558085909834","11","","","[]","Alfeld","false","false","6505.304999998771"
"","html-voicekey-response","36","274184","0.0-4.32-0.32","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","282.56999999742254","","","1558085920342","3","","","[]","Ingolstadt","false","false","6907.924999999523"
"","html-voicekey-response","37","277425","0.0-4.33-0.33","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","1330.1699999954785","","","1558085931253","9","","München","[]","München","true","false","2637.4599999981"
"","html-voicekey-response","38","280442","0.0-4.34-0.34","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","1554.630000000389","","","1558085934494","10","","Heidelberg","[]","Heidelberg","true","false","2414.214999997057"
"","html-voicekey-response","39","284816","0.0-4.35-0.35","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","2721.509999997425","","","1558085937510","5","","Aachen","[]","Aachen","true","false","3772.349999999278"
"","html-voicekey-response","40","290016","0.0-4.36-0.36","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","3637.5649999989314","","","1558085941886","8","","Gotha","[]","Gotha","true","false","4595.374999997148"
"","html-voicekey-response","41","295150","0.0-4.37-0.37","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","3521.5099999930594","","","1558085947085","3","","Ingolstadt","[]","Ingolstadt","true","false","4529.589999998279"
"","html-voicekey-response","42","298274","0.0-4.38-0.38","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","1745.004999998701","","","1558085952219","12","","Dessau","[]","Dessau","true","true","2520.814999996219"
"","html-voicekey-response","43","301807","0.0-4.39-0.39","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","1503.6500000004075","","","1558085955343","13","","Chemnitz","[]","Chemnitz","true","true","2929.60000000312"
"","html-voicekey-response","44","304589","0.0-4.40-0.40","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","1671.8699999999722","","","1558085958876","12","","Dessau","[]","Dessau","true","false","2179.3949999992037"
"","html-voicekey-response","45","306801","0.0-4.41-0.41","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","934.4250000011292","","","1558085961658","13","","Chemnitz","[]","Chemnitz","true","false","1609.1799999994691"
"","html-voicekey-response","46","316118","0.0-4.42-0.42","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","4835.189999999629","","","1558085963873","11","","","[]","Alfeld","false","false","5310.445000002801"
"","html-voicekey-response","47","322791","0.0-4.43-0.43","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","Infinity","","","1558085973188","3","","Ingolstadt","[]","Ingolstadt","true","false","6068.889999995008"
"","html-voicekey-response","48","326125","0.0-4.44-0.44","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","2120.680000001658","","","1558085979861","5","","Aachen","[]","Aachen","true","false","2729.319999998552"
"","html-voicekey-response","49","329908","0.0-4.45-0.45","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","2469.9399999970688","","","1558085983195","8","","Gotha","[]","Gotha","true","false","3179.199999998673"
"","html-voicekey-response","50","333365","0.0-4.46-0.46","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","1461.730000004382","","","1558085986978","14","","Potsdam","[]","Potsdam","true","true","2853.2800000029965"
"","html-voicekey-response","51","336166","0.0-4.47-0.47","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","1022.6349999955622","","","1558085990434","15","","Nürnberg","[]","Nürnberg","true","true","2198.1349999987287"
"","html-voicekey-response","52","351265","0.0-4.48-0.48","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","10554.150000005238","","","1558085993235","14","","","[]","Potsdam","false","false","11096.105000004172"
"","html-voicekey-response","53","362465","0.0-4.49-0.49","pq2bk2n2oes8f1y","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","12","6688.700000000454","","","1558086008334","15","","","[]","Nürnberg","false","false","7196.524999999383"
