"value","trial_type","trial_index","time_elapsed","internal_node_id","subject","browser_info","participant_number","rt","responses","view_history","presentation_start_time","id","text","response","keypresses","answer","correct","study","experimenter_rt"
"","html-voicekey-response","30","217282","0.0-4.26-0.26","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","3087.8150000006194","","","1558001260809","10","","Heidelberg","[]","Heidelberg","true","true","6463.2849999998"
"","html-voicekey-response","31","224863","0.0-4.27-0.27","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","6233.229999999667","","","1558001267876","3","","Ingolstadt","[]","Ingolstadt","true","false","6975.645000000426"
"","html-voicekey-response","32","229584","0.0-4.28-0.28","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","3210.614999999793","","","1558001275458","10","","Heidelberg","[]","Heidelberg","true","false","4117.30499999976"
"","html-voicekey-response","33","232351","0.0-4.29-0.29","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","1336.5899999988092","","","1558001280180","8","","Gotha","[]","Gotha","true","false","2162.7199999984296"
"","html-voicekey-response","34","234950","0.0-4.30-0.30","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","1102.8949999998208","","","1558001282947","9","","München","[]","München","true","false","1995.0250000001397"
"","html-voicekey-response","35","239341","0.0-4.31-0.31","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","2662.3350000007545","","","1558001285546","11","","Alfeld","[]","Alfeld","true","true","3786.780000000377"
"","html-voicekey-response","36","242325","0.0-4.32-0.32","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","1621.4100000014064","","","1558001289936","12","","Dessau","[]","Dessau","true","true","2380.970000000176"
"","html-voicekey-response","37","245474","0.0-4.33-0.33","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","1538.3549999986194","","","1558001292920","11","","Alfeld","[]","Alfeld","true","false","2546.809999999823"
"","html-voicekey-response","38","247799","0.0-4.34-0.34","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","930.6749999994412","","","1558001296069","12","","Dessau","[]","Dessau","true","false","1721.664999999106"
"","html-voicekey-response","39","253132","0.0-4.35-0.35","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","4004.8800000002725","","","1558001298394","3","","Ingolstadt","[]","Ingolstadt","true","false","4730.57000000152"
"","html-voicekey-response","40","255866","0.0-4.36-0.36","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","1455.6100000007486","","","1558001303728","13","","Chemnitz","[]","Chemnitz","true","true","2130.685000000085"
"","html-voicekey-response","41","261958","0.0-4.37-0.37","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","4897.280000000877","","","1558001306461","14","","Potsdam","[]","Potsdam","true","true","5489.115000000311"
"","html-voicekey-response","42","270627","0.0-4.38-0.38","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","2188.0600000002655","","","1558001312553","13","","","[]","Chemnitz","false","false","4664.08500000037"
"","html-voicekey-response","43","273481","0.0-4.39-0.39","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","308.289999998908","","","1558001321222","14","","Potsdam","[]","Potsdam","true","false","2251.4899999987683"
"","html-voicekey-response","44","278765","0.0-4.40-0.40","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","3921.4100000006497","","","1558001324076","3","","Ingolstadt","[]","Ingolstadt","true","false","4680.190000000934"
"","html-voicekey-response","45","281526","0.0-4.41-0.41","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","1481.2550000004471","","","1558001329361","1","","Magdeburg","[]","Magdeburg","true","false","2157.035000000149"
"","html-voicekey-response","46","285308","0.0-4.42-0.42","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","2201.624999999511","","","1558001332124","10","","Heidelberg","[]","Heidelberg","true","false","3175.8599999993457"
"","html-voicekey-response","47","288692","0.0-4.43-0.43","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","1587.9500000008616","","","1558001335904","15","","Nürnberg","[]","Nürnberg","true","true","2779.810000000056"
"","html-voicekey-response","48","296715","0.0-4.44-0.44","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","2594.3000000005472","","","1558001339287","11","","","[]","Alfeld","false","false","4019.8600000003353"
"","html-voicekey-response","49","313366","0.0-4.45-0.45","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","7403.825000001094","","","1558001347311","15","","","[]","Nürnberg","false","false","12645.47000000131"
"","html-voicekey-response","50","326244","0.0-4.46-0.46","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","8013.870000000496","","","1558001363962","12","","","[]","Dessau","false","false","8872.119999999995"
"","html-voicekey-response","51","336473","0.0-4.47-0.47","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","5430.904999999131","","","1558001376839","3","","","[]","Ingolstadt","false","false","6223.869999999821"
"","html-voicekey-response","52","339729","0.0-4.48-0.48","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","1994.4499999999884","","","1558001387068","13","","Chemnitz","[]","Chemnitz","true","false","2653.0999999995693"
"","html-voicekey-response","53","345013","0.0-4.49-0.49","x6o4fxoxq8j796l","{""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""on_chrome"":true,""on_mobile"":false,""language"":""en-US"",""screen_resolution"":[1440,900],""platform"":""MacIntel"",""timezone"":""Europe/Berlin""}","8","4005.0749999989407","","","1558001390324","3","","Ingolstadt","[]","Ingolstadt","true","false","4680.1349999986705"
